currency_code,display_name,distance,duration,estimate,high_estimate,localized_display_name,low_estimate,minimum,product_id,surge_multiplier,lat,lng,time
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7446621429,-122.461387786,2016-04-18 17:14:09.757893
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7446621429,-122.461387786,2016-04-18 17:14:09.757893
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7446621429,-122.461387786,2016-04-18 17:14:09.757893
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7495517143,-122.461387786,2016-04-18 17:14:10.665148
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7495517143,-122.461387786,2016-04-18 17:14:10.665148
USD,uberSELECT,0.0,0,$12-13,13.0,uberSELECT,12.0,12.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.2,37.7495517143,-122.461387786,2016-04-18 17:14:10.665148
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7495517143,-122.461387786,2016-04-18 17:14:10.665148
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7495517143,-122.461387786,2016-04-18 17:14:10.665148
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7495517143,-122.461387786,2016-04-18 17:14:10.665148
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7495517143,-122.461387786,2016-04-18 17:14:10.665148
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7495517143,-122.461387786,2016-04-18 17:14:10.665148
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7544412857,-122.461387786,2016-04-18 17:14:11.814327
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7544412857,-122.461387786,2016-04-18 17:14:11.814327
USD,uberSELECT,0.0,0,$12-13,13.0,uberSELECT,12.0,12.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.2,37.7544412857,-122.461387786,2016-04-18 17:14:11.814327
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7544412857,-122.461387786,2016-04-18 17:14:11.814327
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7544412857,-122.461387786,2016-04-18 17:14:11.814327
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7544412857,-122.461387786,2016-04-18 17:14:11.814327
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7544412857,-122.461387786,2016-04-18 17:14:11.814327
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7544412857,-122.461387786,2016-04-18 17:14:11.814327
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7593308571,-122.461387786,2016-04-18 17:14:13.067707
USD,uberXL,0.0,0,$18-19,19.0,uberXL,18.0,18.0,821415d8-3bd5-4e27-9604-194e4359a449,2.4,37.7593308571,-122.461387786,2016-04-18 17:14:13.067707
USD,uberSELECT,0.0,0,$18-19,19.0,uberSELECT,18.0,19.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.9,37.7593308571,-122.461387786,2016-04-18 17:14:13.067707
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7593308571,-122.461387786,2016-04-18 17:14:13.067707
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7593308571,-122.461387786,2016-04-18 17:14:13.067707
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7593308571,-122.461387786,2016-04-18 17:14:13.067707
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7593308571,-122.461387786,2016-04-18 17:14:13.067707
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7593308571,-122.461387786,2016-04-18 17:14:13.067707
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7642204286,-122.461387786,2016-04-18 17:14:13.879650
USD,uberXL,0.0,0,$18-19,19.0,uberXL,18.0,18.0,821415d8-3bd5-4e27-9604-194e4359a449,2.4,37.7642204286,-122.461387786,2016-04-18 17:14:13.879650
USD,uberSELECT,0.0,0,$18-19,19.0,uberSELECT,18.0,19.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.9,37.7642204286,-122.461387786,2016-04-18 17:14:13.879650
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7642204286,-122.461387786,2016-04-18 17:14:13.879650
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7642204286,-122.461387786,2016-04-18 17:14:13.879650
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7642204286,-122.461387786,2016-04-18 17:14:13.879650
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7642204286,-122.461387786,2016-04-18 17:14:13.879650
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7642204286,-122.461387786,2016-04-18 17:14:13.879650
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.76911,-122.461387786,2016-04-18 17:14:14.738690
USD,uberXL,0.0,0,$18-19,19.0,uberXL,18.0,18.0,821415d8-3bd5-4e27-9604-194e4359a449,2.4,37.76911,-122.461387786,2016-04-18 17:14:14.738690
USD,uberSELECT,0.0,0,$18-19,19.0,uberSELECT,18.0,19.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.9,37.76911,-122.461387786,2016-04-18 17:14:14.738690
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.76911,-122.461387786,2016-04-18 17:14:14.738690
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.76911,-122.461387786,2016-04-18 17:14:14.738690
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.76911,-122.461387786,2016-04-18 17:14:14.738690
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.76911,-122.461387786,2016-04-18 17:14:14.738690
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.76911,-122.461387786,2016-04-18 17:14:14.738690
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7739995714,-122.461387786,2016-04-18 17:14:15.543705
USD,uberXL,0.0,0,$14-15,15.0,uberXL,14.0,15.0,821415d8-3bd5-4e27-9604-194e4359a449,1.9,37.7739995714,-122.461387786,2016-04-18 17:14:15.543705
USD,uberSELECT,0.0,0,$13-14,14.0,uberSELECT,13.0,13.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.3,37.7739995714,-122.461387786,2016-04-18 17:14:15.543705
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7739995714,-122.461387786,2016-04-18 17:14:15.543705
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7739995714,-122.461387786,2016-04-18 17:14:15.543705
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7739995714,-122.461387786,2016-04-18 17:14:15.543705
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7739995714,-122.461387786,2016-04-18 17:14:15.543705
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7739995714,-122.461387786,2016-04-18 17:14:15.543705
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7788891429,-122.461387786,2016-04-18 17:14:16.410860
USD,uberXL,0.0,0,$14-15,15.0,uberXL,14.0,15.0,821415d8-3bd5-4e27-9604-194e4359a449,1.9,37.7788891429,-122.461387786,2016-04-18 17:14:16.410860
USD,uberSELECT,0.0,0,$13-14,14.0,uberSELECT,13.0,13.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.3,37.7788891429,-122.461387786,2016-04-18 17:14:16.410860
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7788891429,-122.461387786,2016-04-18 17:14:16.410860
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7788891429,-122.461387786,2016-04-18 17:14:16.410860
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7788891429,-122.461387786,2016-04-18 17:14:16.410860
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7788891429,-122.461387786,2016-04-18 17:14:16.410860
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7788891429,-122.461387786,2016-04-18 17:14:16.410860
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7837787143,-122.461387786,2016-04-18 17:14:17.350135
USD,uberXL,0.0,0,$14-15,15.0,uberXL,14.0,15.0,821415d8-3bd5-4e27-9604-194e4359a449,1.9,37.7837787143,-122.461387786,2016-04-18 17:14:17.350135
USD,uberSELECT,0.0,0,$13-14,14.0,uberSELECT,13.0,13.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.3,37.7837787143,-122.461387786,2016-04-18 17:14:17.350135
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7837787143,-122.461387786,2016-04-18 17:14:17.350135
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7837787143,-122.461387786,2016-04-18 17:14:17.350135
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7837787143,-122.461387786,2016-04-18 17:14:17.350135
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7837787143,-122.461387786,2016-04-18 17:14:17.350135
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7837787143,-122.461387786,2016-04-18 17:14:17.350135
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7886682857,-122.461387786,2016-04-18 17:14:18.184971
USD,uberXL,0.0,0,$14-15,15.0,uberXL,14.0,15.0,821415d8-3bd5-4e27-9604-194e4359a449,1.9,37.7886682857,-122.461387786,2016-04-18 17:14:18.184971
USD,uberSELECT,0.0,0,$13-14,14.0,uberSELECT,13.0,13.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.3,37.7886682857,-122.461387786,2016-04-18 17:14:18.184971
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7886682857,-122.461387786,2016-04-18 17:14:18.184971
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7886682857,-122.461387786,2016-04-18 17:14:18.184971
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7886682857,-122.461387786,2016-04-18 17:14:18.184971
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7886682857,-122.461387786,2016-04-18 17:14:18.184971
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7886682857,-122.461387786,2016-04-18 17:14:18.184971
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7935578571,-122.461387786,2016-04-18 17:14:19.021431
USD,uberXL,0.0,0,$14-15,15.0,uberXL,14.0,15.0,821415d8-3bd5-4e27-9604-194e4359a449,1.9,37.7935578571,-122.461387786,2016-04-18 17:14:19.021431
USD,uberSELECT,0.0,0,$13-14,14.0,uberSELECT,13.0,13.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.3,37.7935578571,-122.461387786,2016-04-18 17:14:19.021431
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7935578571,-122.461387786,2016-04-18 17:14:19.021431
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7935578571,-122.461387786,2016-04-18 17:14:19.021431
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7935578571,-122.461387786,2016-04-18 17:14:19.021431
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7935578571,-122.461387786,2016-04-18 17:14:19.021431
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7935578571,-122.461387786,2016-04-18 17:14:19.021431
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7984474286,-122.461387786,2016-04-18 17:14:20.066132
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7984474286,-122.461387786,2016-04-18 17:14:20.066132
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7984474286,-122.461387786,2016-04-18 17:14:20.066132
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7984474286,-122.461387786,2016-04-18 17:14:20.066132
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7984474286,-122.461387786,2016-04-18 17:14:20.066132
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7984474286,-122.461387786,2016-04-18 17:14:20.066132
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7984474286,-122.461387786,2016-04-18 17:14:20.066132
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7984474286,-122.461387786,2016-04-18 17:14:20.066132
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.803337,-122.461387786,2016-04-18 17:14:20.887030
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.803337,-122.461387786,2016-04-18 17:14:20.887030
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.803337,-122.461387786,2016-04-18 17:14:20.887030
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.803337,-122.461387786,2016-04-18 17:14:20.887030
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.803337,-122.461387786,2016-04-18 17:14:20.887030
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.803337,-122.461387786,2016-04-18 17:14:20.887030
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.803337,-122.461387786,2016-04-18 17:14:20.887030
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.803337,-122.461387786,2016-04-18 17:14:20.887030
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.734883,-122.452167143,2016-04-18 17:14:21.737349
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.734883,-122.452167143,2016-04-18 17:14:21.737349
USD,uberSELECT,0.0,0,$12-13,13.0,uberSELECT,12.0,12.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.2,37.734883,-122.452167143,2016-04-18 17:14:21.737349
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.734883,-122.452167143,2016-04-18 17:14:21.737349
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.734883,-122.452167143,2016-04-18 17:14:21.737349
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.734883,-122.452167143,2016-04-18 17:14:21.737349
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.734883,-122.452167143,2016-04-18 17:14:21.737349
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.734883,-122.452167143,2016-04-18 17:14:21.737349
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7397725714,-122.452167143,2016-04-18 17:14:22.678114
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7397725714,-122.452167143,2016-04-18 17:14:22.678114
USD,uberSELECT,0.0,0,$12-13,13.0,uberSELECT,12.0,12.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.2,37.7397725714,-122.452167143,2016-04-18 17:14:22.678114
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7397725714,-122.452167143,2016-04-18 17:14:22.678114
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7397725714,-122.452167143,2016-04-18 17:14:22.678114
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7397725714,-122.452167143,2016-04-18 17:14:22.678114
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7397725714,-122.452167143,2016-04-18 17:14:22.678114
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7397725714,-122.452167143,2016-04-18 17:14:22.678114
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7446621429,-122.452167143,2016-04-18 17:14:23.889155
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7446621429,-122.452167143,2016-04-18 17:14:23.889155
USD,uberSELECT,0.0,0,$12-13,13.0,uberSELECT,12.0,12.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.2,37.7446621429,-122.452167143,2016-04-18 17:14:23.889155
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7446621429,-122.452167143,2016-04-18 17:14:23.889155
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7446621429,-122.452167143,2016-04-18 17:14:23.889155
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7446621429,-122.452167143,2016-04-18 17:14:23.889155
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7446621429,-122.452167143,2016-04-18 17:14:23.889155
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7446621429,-122.452167143,2016-04-18 17:14:23.889155
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7495517143,-122.452167143,2016-04-18 17:14:25.423914
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7495517143,-122.452167143,2016-04-18 17:14:25.423914
USD,uberSELECT,0.0,0,$10-11,11.0,uberSELECT,10.0,11.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.0,37.7495517143,-122.452167143,2016-04-18 17:14:25.423914
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7495517143,-122.452167143,2016-04-18 17:14:25.423914
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7495517143,-122.452167143,2016-04-18 17:14:25.423914
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7495517143,-122.452167143,2016-04-18 17:14:25.423914
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7495517143,-122.452167143,2016-04-18 17:14:25.423914
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7495517143,-122.452167143,2016-04-18 17:14:25.423914
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7544412857,-122.452167143,2016-04-18 17:14:26.505522
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7544412857,-122.452167143,2016-04-18 17:14:26.505522
USD,uberSELECT,0.0,0,$12-13,13.0,uberSELECT,12.0,12.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.2,37.7544412857,-122.452167143,2016-04-18 17:14:26.505522
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7544412857,-122.452167143,2016-04-18 17:14:26.505522
USD,UberSUV,0.0,0,$25,25.0,UberSUV,25.0,25.0,8920cb5e-51a4-4fa4-acdf-dd86c5e18ae0,1.0,37.7544412857,-122.452167143,2016-04-18 17:14:26.505522
USD,ASSIST,0.0,0,$6-7,7.0,ASSIST,6.0,7.0,ff5ed8fe-6585-4803-be13-3ca541235de3,1.0,37.7544412857,-122.452167143,2016-04-18 17:14:26.505522
USD,uberWAV,0.0,0,$8-9,9.0,uberWAV,8.0,9.0,2832a1f5-cfc0-48bb-ab76-7ea7a62060e7,1.0,37.7544412857,-122.452167143,2016-04-18 17:14:26.505522
,uberTAXI,0.0,0,Metered,,uberTAXI,,,3ab64887-4842-4c8e-9780-ccecd3a0391d,1.0,37.7544412857,-122.452167143,2016-04-18 17:14:26.505522
USD,uberX,0.0,0,$6-7,7.0,uberX,6.0,7.0,a1111c8c-c720-46c3-8534-2fcdd730040d,1.0,37.7593308571,-122.452167143,2016-04-18 17:14:27.481772
USD,uberXL,0.0,0,$8-9,9.0,uberXL,8.0,9.0,821415d8-3bd5-4e27-9604-194e4359a449,1.0,37.7593308571,-122.452167143,2016-04-18 17:14:27.481772
USD,uberSELECT,0.0,0,$12-13,13.0,uberSELECT,12.0,12.0,57c0ff4e-1493-4ef9-a4df-6b961525cf92,1.2,37.7593308571,-122.452167143,2016-04-18 17:14:27.481772
USD,UberBLACK,0.0,0,$15,15.0,UberBLACK,15.0,15.0,d4abaae7-f4d6-4152-91cc-77523e8165a4,1.0,37.7593308571,-122.452167143,2016-04-18 17:14:27.481772
